timestamp,title,side,outcome,price,size,slug,eventSlug,proxyWallet,asset,conditionId
06/08/2025 19:57:59,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.86,200.0,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
06/08/2025 19:57:01,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.86,1000.0,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
02/08/2025 11:15:54,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.79,2700.0,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
19/07/2025 22:53:20,Boxing: Usyk vs Dubois 2,SELL,Usyk,0.999,1000.0,boxing-usyk-vs-dubois-2,boxing-usyk-vs-dubois-2,0xa39c488ea8269609aea27f5f8486044d839908bc,41056431479788447116540508515548653589596702185555477492458766278687968803225,0x5a0149ddd6034b745145bced3b1fd2452202cb2f1fe1cdb0b1f604958df2b325
19/07/2025 10:38:44,Boxing: Usyk vs Dubois 2,BUY,Usyk,0.77,1000.0,boxing-usyk-vs-dubois-2,boxing-usyk-vs-dubois-2,0xa39c488ea8269609aea27f5f8486044d839908bc,41056431479788447116540508515548653589596702185555477492458766278687968803225,0x5a0149ddd6034b745145bced3b1fd2452202cb2f1fe1cdb0b1f604958df2b325
14/07/2025 18:57:27,"Russia x Ukraine ceasefire by March 31, 2026?",BUY,Yes,0.36,527.0,russia-x-ukraine-ceasefire-by-march-31-2026,russia-x-ukraine-ceasefire-by-march-31-2026,0xa39c488ea8269609aea27f5f8486044d839908bc,24394670903706558879845790079760859552309100903651562795058188175118941818512,0x1d54eb5eac2cee8f595f3097c65da7d07f8ab5dee63d7c0c6883eb70e1e9af30
14/07/2025 15:35:33,Russia x Ukraine ceasefire before October?,SELL,No,0.91,1999.96,russia-x-ukraine-ceasefire-before-october,russia-x-ukraine-ceasefire-before-october,0xa39c488ea8269609aea27f5f8486044d839908bc,79733714773966769289571596081594645290144843853077301462790845252981871229351,0x41eda073eeca4071d3a643a527bf8549851ff16c7e4b924a007671cb11920f98
25/06/2025 18:03:16,Russia x Ukraine ceasefire before October?,BUY,No,0.85,465.83,russia-x-ukraine-ceasefire-before-october,russia-x-ukraine-ceasefire-before-october,0xa39c488ea8269609aea27f5f8486044d839908bc,79733714773966769289571596081594645290144843853077301462790845252981871229351,0x41eda073eeca4071d3a643a527bf8549851ff16c7e4b924a007671cb11920f98
24/06/2025 10:35:43,Will Iran close the Strait of Hormuz before July?,BUY,No,0.926510067114094,596.0,will-iran-close-the-strait-of-hormuz-before-july,will-iran-close-the-strait-of-hormuz-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,70227207630366498561631268042608657578076339758646274683548012561150704284965,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0
24/06/2025 08:25:05,Will Iran close the Strait of Hormuz before July?,BUY,No,0.939,291.31,will-iran-close-the-strait-of-hormuz-before-july,will-iran-close-the-strait-of-hormuz-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,70227207630366498561631268042608657578076339758646274683548012561150704284965,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0
24/06/2025 07:56:53,Will Iran close the Strait of Hormuz before July?,BUY,No,0.96,200.0,will-iran-close-the-strait-of-hormuz-before-july,will-iran-close-the-strait-of-hormuz-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,70227207630366498561631268042608657578076339758646274683548012561150704284965,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0
22/06/2025 13:53:49,Ukraine agrees not to join NATO in 2025? ,SELL,Yes,0.1,48.76,ukraine-agrees-not-to-join-nato-before-july,ukraine-agrees-not-to-join-nato-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,96601928894191559916157952751631886797424000157973909225754084049773554405468,0x07555b0e89abe017ddde72e5d04f26f6b26a7f221cca5fcae54ca99dd984774d
22/06/2025 13:47:44,Will Iran close the Strait of Hormuz before July?,BUY,No,0.49,227.0,will-iran-close-the-strait-of-hormuz-before-july,will-iran-close-the-strait-of-hormuz-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,70227207630366498561631268042608657578076339758646274683548012561150704284965,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0
22/06/2025 13:46:12,Russia x Ukraine ceasefire in 2025?,SELL,Yes,0.23,3000.01,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
22/06/2025 13:45:38,Ukraine agrees not to join NATO in 2025? ,SELL,Yes,0.11,930.0,ukraine-agrees-not-to-join-nato-before-july,ukraine-agrees-not-to-join-nato-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,96601928894191559916157952751631886797424000157973909225754084049773554405468,0x07555b0e89abe017ddde72e5d04f26f6b26a7f221cca5fcae54ca99dd984774d
22/06/2025 08:55:34,Will Iran close the Strait of Hormuz before July?,BUY,No,0.55,100.0,will-iran-close-the-strait-of-hormuz-before-july,will-iran-close-the-strait-of-hormuz-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,70227207630366498561631268042608657578076339758646274683548012561150704284965,0x0f4d9792bdf45a5fa5f717cbe55d78107878854816374b2dd741f46062aba2b0
22/06/2025 08:46:18,Will Iran close the Strait of Hormuz in 2025?,BUY,No,0.48859111791730475,653.0,will-iran-close-the-strait-of-hormuz-in-2025,will-iran-close-the-strait-of-hormuz-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,47757079633894387112291987083810225642258238114957712348556688720736895499502,0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958
16/06/2025 18:12:42,Russia x Ukraine ceasefire in 2025?,BUY,Yes,0.25,1000.0,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
15/06/2025 20:43:21,Will Iran close the Strait of Hormuz in 2025?,BUY,No,0.7,759.0,will-iran-close-the-strait-of-hormuz-in-2025,will-iran-close-the-strait-of-hormuz-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,47757079633894387112291987083810225642258238114957712348556688720736895499502,0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958
15/06/2025 20:41:51,Will Iran close the Strait of Hormuz in 2025?,BUY,No,0.68,710.09,will-iran-close-the-strait-of-hormuz-in-2025,will-iran-close-the-strait-of-hormuz-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,47757079633894387112291987083810225642258238114957712348556688720736895499502,0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958
15/06/2025 18:40:10,Will Iran close the Strait of Hormuz in 2025?,BUY,No,0.65,31.24,will-iran-close-the-strait-of-hormuz-in-2025,will-iran-close-the-strait-of-hormuz-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,47757079633894387112291987083810225642258238114957712348556688720736895499502,0x89ff77ee1c11d6c8a480bfaab11eefd6f87b8f2076a065be0706453857dc0958
11/05/2025 09:52:00,Russia x Ukraine ceasefire in 2025?,SELL,Yes,0.58,420.66,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
09/05/2025 20:42:25,Russia x Ukraine ceasefire in 2025?,BUY,Yes,0.53,1000.0,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
01/05/2025 14:39:41,Russia x Ukraine ceasefire in 2025?,SELL,Yes,0.58,140.0,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
23/04/2025 09:08:55,Ukraine agrees not to join NATO in 2025? ,BUY,Yes,0.31,349.0,ukraine-agrees-not-to-join-nato-before-july,ukraine-agrees-not-to-join-nato-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,96601928894191559916157952751631886797424000157973909225754084049773554405468,0x07555b0e89abe017ddde72e5d04f26f6b26a7f221cca5fcae54ca99dd984774d
23/04/2025 06:29:15,Russia x Ukraine ceasefire in 2025?,SELL,Yes,0.58,1871.9,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
02/03/2025 16:19:28,Russia x Ukraine ceasefire in 2025?,BUY,Yes,0.6,400.0,russia-x-ukraine-ceasefire-in-2025,russia-x-ukraine-ceasefire-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,15974786252393396629980467963784550802583781222733347534844974829144359265969,0x8ee2f1640386310eb5e7ffa596ba9335f2d324e303d21b0dfea6998874445791
13/02/2025 15:00:05,Will Ukraine agree to give up Russian territory in Kursk?,BUY,Yes,0.5681177,1000.0,will-ukraine-agree-to-give-up-russian-territory-in-kursk,will-ukraine-agree-to-give-up-russian-territory-in-kursk,0xa39c488ea8269609aea27f5f8486044d839908bc,29789763231962357835691103032849655974328701139417858820608923382951955087281,0xf38279911bbe04447c444ffc59d55a9afbd8b9c7eb9837be02381d45710c8085
13/02/2025 14:12:37,Ukraine agrees not to join NATO in 2025? ,BUY,Yes,0.68,1000.0,ukraine-agrees-not-to-join-nato-before-july,ukraine-agrees-not-to-join-nato-before-july,0xa39c488ea8269609aea27f5f8486044d839908bc,96601928894191559916157952751631886797424000157973909225754084049773554405468,0x07555b0e89abe017ddde72e5d04f26f6b26a7f221cca5fcae54ca99dd984774d
26/01/2025 09:44:02,Will Trump acquire Greenland in 2025?,BUY,Yes,0.13,4500.0,will-trump-acquire-greenland-in-2025,will-trump-acquire-greenland-in-2025,0xa39c488ea8269609aea27f5f8486044d839908bc,89663553411511223928306450993946150973836311886508939530950106742424023211286,0x5a2c59ffeb6d19ec30d9a1a689b0a2f50381d442f9a159ab9dfd2a2aae0948bb
