sport,title,event_id,market_id,market_name,liquidity,volume,end_date,token_id,outcome,price
arg,CA Barracas Central vs. CA Banfield,201497,1352766,Will CA Barracas Central vs. CA Banfield end in a draw?,49.3228,,2026-03-06T20:00:00Z,60812409896031122328370602656940822695942097507311991568724835051158396160550,NO,
arg,CA Barracas Central vs. CA Banfield,201497,1352764,Will CA Barracas Central win on 2026-03-06?,45.6698,,2026-03-06T20:00:00Z,57445339231104875501826375040594953430151372413489132121140675550312469972786,YES,
arg,CA Barracas Central vs. CA Banfield,201497,1352764,Will CA Barracas Central win on 2026-03-06?,45.6698,,2026-03-06T20:00:00Z,94136352158593245308623341449839737106623212172518728649403188430231335132579,NO,
arg,CA Barracas Central vs. CA Banfield,201497,1352768,Will CA Banfield win on 2026-03-06?,38.7364,,2026-03-06T20:00:00Z,6058538583468646049857173420810624395879827424920160072525512146014633302041,YES,
arg,CA Barracas Central vs. CA Banfield,201497,1352768,Will CA Banfield win on 2026-03-06?,38.7364,,2026-03-06T20:00:00Z,106318435430744390711664317078726305245239392626065392169110147839813701008986,NO,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352771,Will CA Vélez Sarsfield win on 2026-03-06?,29.2343,,2026-03-06T22:45:00Z,76498651606374484556290196181368643844042689872575669276682741368664727617760,YES,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352771,Will CA Vélez Sarsfield win on 2026-03-06?,29.2343,,2026-03-06T22:45:00Z,72658371325780880146810774008882160732772000845481413157993784881534773453500,NO,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352773,Will CA Vélez Sarsfield vs. CA Newell's Old Boys end in a draw?,21.1364,,2026-03-06T22:45:00Z,106327550263800069220878526104304894199349614519216488526576193367020884046475,YES,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352773,Will CA Vélez Sarsfield vs. CA Newell's Old Boys end in a draw?,21.1364,,2026-03-06T22:45:00Z,1298509719118712265422781763273761765696951408459795854660524059939456481804,NO,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352775,Will CA Newell's Old Boys win on 2026-03-06?,9.5706,,2026-03-06T22:45:00Z,7583926199609008910154384301888639714790437291894848799331774994325374143306,YES,
arg,CA Vélez Sarsfield vs. CA Newell's Old Boys,201499,1352775,Will CA Newell's Old Boys win on 2026-03-06?,9.5706,,2026-03-06T22:45:00Z,51838569802148283521248253532044192570222218536117842909273640972275332317604,NO,
arg,CA Rosario Central vs. CA Tigre,201501,1352777,Will CA Rosario Central win on 2026-03-06?,9.238,,2026-03-07T01:00:00Z,27034073124241102070423251648787759288121361242050356726581172366898273899764,YES,
arg,CA Rosario Central vs. CA Tigre,201501,1352777,Will CA Rosario Central win on 2026-03-06?,9.238,,2026-03-07T01:00:00Z,13712550711876571580619330157715531855996163461019601436170268993727818818429,NO,
arg,CA Rosario Central vs. CA Tigre,201501,1352779,Will CA Rosario Central vs. CA Tigre end in a draw?,11.3889,,2026-03-07T01:00:00Z,38688570011574444858928343175605929292762442609184453055467376061375535963961,YES,
arg,CA Rosario Central vs. CA Tigre,201501,1352779,Will CA Rosario Central vs. CA Tigre end in a draw?,11.3889,,2026-03-07T01:00:00Z,80920821353857435836820902872136547526028794277030856462795862096355122839501,NO,
arg,CA Rosario Central vs. CA Tigre,201501,1352781,Will CA Tigre win on 2026-03-06?,12.9384,,2026-03-07T01:00:00Z,113435180063649394705505073368441837655373070260200419618185946823071938791158,YES,
arg,CA Rosario Central vs. CA Tigre,201501,1352781,Will CA Tigre win on 2026-03-06?,12.9384,,2026-03-07T01:00:00Z,70133181223644271820968096372346953990855699854645172878668168418994048576116,NO,
arg,CA Unión vs. CA Talleres,201502,1352782,Will CA Unión win on 2026-03-06?,10.8113,,2026-03-07T01:00:00Z,114720088005161151205880114936280101669935427125799205021787487742649376948946,YES,
arg,CA Unión vs. CA Talleres,201502,1352782,Will CA Unión win on 2026-03-06?,10.8113,,2026-03-07T01:00:00Z,66378967332669503807865898286649851884794065853895633877219124252725351165556,NO,
arg,CA Unión vs. CA Talleres,201502,1352783,Will CA Unión vs. CA Talleres end in a draw?,8.8552,,2026-03-07T01:00:00Z,73217544075930651054247877411112411066344877557281895671729194663994264928077,YES,
arg,CA Unión vs. CA Talleres,201502,1352783,Will CA Unión vs. CA Talleres end in a draw?,8.8552,,2026-03-07T01:00:00Z,111078869925664349477305316931796940320985494399941288977657915332349153959550,NO,
arg,CA Unión vs. CA Talleres,201502,1352784,Will CA Talleres win on 2026-03-06?,8.1616,,2026-03-07T01:00:00Z,73138422332452322773561427381608253906221710042166850940593293947456629508581,YES,
arg,CA Unión vs. CA Talleres,201502,1352784,Will CA Talleres win on 2026-03-06?,8.1616,,2026-03-07T01:00:00Z,48953269558816836770790231776671041446581729316261323014260539148672996029932,NO,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356572,Will AA Estudiantes win on 2026-03-07?,1.7826,,2026-03-07T20:00:00Z,37541437395001252858796849505765355641665629871796062723700437522748923136029,YES,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356572,Will AA Estudiantes win on 2026-03-07?,1.7826,,2026-03-07T20:00:00Z,102449704137561586015211456717988764993621903605617904831663108244150430891687,NO,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356573,Will AA Estudiantes vs. Instituto AC Córdoba end in a draw?,1.392,,2026-03-07T20:00:00Z,79520719982515908165814502960467246633857770823740016365629674738330317370016,YES,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356573,Will AA Estudiantes vs. Instituto AC Córdoba end in a draw?,1.392,,2026-03-07T20:00:00Z,36450638907396354585864912547707413378655707929601063578911237689255548201586,NO,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356574,Will Instituto AC Córdoba win on 2026-03-07?,2.673,,2026-03-07T20:00:00Z,9137581266901144984143093061220799136803783337746399245290474268746793160159,YES,
arg,AA Estudiantes vs. Instituto AC Córdoba,202679,1356574,Will Instituto AC Córdoba win on 2026-03-07?,2.673,,2026-03-07T20:00:00Z,115701792222096625648459243111417484499439209881652753471208922569124043911901,NO,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356576,Will CA Aldosivi win on 2026-03-07?,8.1075,,2026-03-07T20:00:00Z,28686861249054035102828964646580124262309810297791003674419386769911084609492,YES,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356576,Will CA Aldosivi win on 2026-03-07?,8.1075,,2026-03-07T20:00:00Z,30715990498105173853511224001049604500275640978402806187718110151589948919944,NO,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356577,Will CA Aldosivi vs. CS Independiente Rivadavia end in a draw?,9.862,,2026-03-07T20:00:00Z,58502449062928865770514576618752918718193644924285490721009058345402178660609,YES,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356577,Will CA Aldosivi vs. CS Independiente Rivadavia end in a draw?,9.862,,2026-03-07T20:00:00Z,85231294120400163514264612168383402838462464926218249703940051171060705182808,NO,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356578,Will CS Independiente Rivadavia win on 2026-03-07?,20.1049,,2026-03-07T20:00:00Z,38326577533302190358448495556423501371541117504330472431896785228839034188377,YES,
arg,CA Aldosivi vs. CS Independiente Rivadavia,202680,1356578,Will CS Independiente Rivadavia win on 2026-03-07?,20.1049,,2026-03-07T20:00:00Z,66134702685467989950452748339357230668712541414231263196654624685129180660176,NO,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356579,Will CA San Lorenzo de Almagro win on 2026-03-07?,1.392,,2026-03-07T22:15:00Z,21320524344105443312269003354792544025427010982913859464970178555862041078939,YES,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356579,Will CA San Lorenzo de Almagro win on 2026-03-07?,1.392,,2026-03-07T22:15:00Z,52162746281203773392271276826640472582561009569197642346819045566408618140156,NO,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356580,Will CA San Lorenzo de Almagro vs. CA Independiente end in a draw?,1.7268,,2026-03-07T22:15:00Z,71676272901782154353839171557286294086267684848433783453206834578156658390521,YES,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356580,Will CA San Lorenzo de Almagro vs. CA Independiente end in a draw?,1.7268,,2026-03-07T22:15:00Z,115703658802765187274933782623701176949601325056122671444717897000364846790781,NO,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356581,Will CA Independiente win on 2026-03-07?,1.7826,,2026-03-07T22:15:00Z,46402370780319719849350631670683476103467193918583648435676194916301773302807,YES,
arg,CA San Lorenzo de Almagro vs. CA Independiente,202681,1356581,Will CA Independiente win on 2026-03-07?,1.7826,,2026-03-07T22:15:00Z,47017878800943506376125113243784276182306130082723846443487537176710195701821,NO,
arg,Racing Club vs. CA Huracán,202682,1356586,Will Racing Club win on 2026-03-07?,1.6536,,2026-03-08T00:30:00Z,72290936219686860003278134041027719103786623657173706073817966636921725362747,YES,
arg,Racing Club vs. CA Huracán,202682,1356586,Will Racing Club win on 2026-03-07?,1.6536,,2026-03-08T00:30:00Z,842035703849821610689055947373130837027769309816021285957246433857080011713,NO,
arg,Racing Club vs. CA Huracán,202682,1356588,Will Racing Club vs. CA Huracán end in a draw?,1.0572,,2026-03-08T00:30:00Z,114402712594169922543016352300946381378119766261331496785850610118975872613948,YES,
arg,Racing Club vs. CA Huracán,202682,1356588,Will Racing Club vs. CA Huracán end in a draw?,1.0572,,2026-03-08T00:30:00Z,28193636160366518110136233474652610598387729308487207003941426602944025416883,NO,
arg,Racing Club vs. CA Huracán,202682,1356589,Will CA Huracán win on 2026-03-07?,1.0571,,2026-03-08T00:30:00Z,108125073420359962834844524878488915248204996986963025967053736675946459297439,YES,
arg,Racing Club vs. CA Huracán,202682,1356589,Will CA Huracán win on 2026-03-07?,1.0571,,2026-03-08T00:30:00Z,37776350723086429155777416108521667320180670904154377944686308669684246168052,NO,
arg,CA Belgrano vs. CA Sarmiento,202683,1356590,Will CA Belgrano win on 2026-03-07?,3.5438,,2026-03-08T00:30:00Z,53945304819962237531436623988144236035314347740458794292074556678812993645829,YES,
arg,CA Belgrano vs. CA Sarmiento,202683,1356590,Will CA Belgrano win on 2026-03-07?,3.5438,,2026-03-08T00:30:00Z,115166353373719382505731948351487073720853899133448470099489734843938268100103,NO,
arg,CA Belgrano vs. CA Sarmiento,202683,1356591,Will CA Belgrano vs. CA Sarmiento end in a draw?,2.0999,,2026-03-08T00:30:00Z,36841627780040687358060841728400378885593796604923622842901684684313526632815,YES,
arg,CA Belgrano vs. CA Sarmiento,202683,1356591,Will CA Belgrano vs. CA Sarmiento end in a draw?,2.0999,,2026-03-08T00:30:00Z,3404491903644210259038589340426890683327431561306923721188941153042780907977,NO,
arg,CA Belgrano vs. CA Sarmiento,202683,1356592,Will CA Sarmiento win on 2026-03-07?,1.2804,,2026-03-08T00:30:00Z,104039315198717856641874944281100451786248801624282908797807079553578032418174,YES,
arg,CA Belgrano vs. CA Sarmiento,202683,1356592,Will CA Sarmiento win on 2026-03-07?,1.2804,,2026-03-08T00:30:00Z,44814079454654782544972097576222369150088905057486666453669604448431107907142,NO,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360741,Will Gimnasia y Esgrima de La Plata win on 2026-03-08?,7.4568,242.161212,2026-03-08T20:00:00Z,92023020698153870755153210312476725881912703611200698074119430033331699831809,YES,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360741,Will Gimnasia y Esgrima de La Plata win on 2026-03-08?,7.4568,242.161212,2026-03-08T20:00:00Z,22513444124171872032082440423446672478722692676137755399469444099519724183037,NO,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360742,Will Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors end in a draw?,12.4231,,2026-03-08T20:00:00Z,33329428535584476428053437235502777823133059751285658915546104977992052559885,YES,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360742,Will Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors end in a draw?,12.4231,,2026-03-08T20:00:00Z,3972636583160109319943045146978048623119511076073079440483853857425552404637,NO,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360743,Will AA Argentinos Juniors win on 2026-03-08?,7.5701,,2026-03-08T20:00:00Z,54864644021196804397157705307338008023991683219409773223033833851211485187725,YES,
arg,Gimnasia y Esgrima de La Plata vs. AA Argentinos Juniors,203636,1360743,Will AA Argentinos Juniors win on 2026-03-08?,7.5701,,2026-03-08T20:00:00Z,55830751735165914565582835358309274241949460347040507179771457931910701258243,NO,
arg,CA Lanús vs. CD Riestra,203637,1360744,Will CA Lanús win on 2026-03-08?,8.948,,2026-03-08T20:00:00Z,103360727049729976534877756593052060680630706658700463623977039913825485485069,YES,
arg,CA Lanús vs. CD Riestra,203637,1360744,Will CA Lanús win on 2026-03-08?,8.948,,2026-03-08T20:00:00Z,67967209714994426074417163407919761075766197584491663437663521090382573071911,NO,
arg,CA Lanús vs. CD Riestra,203637,1360745,Will CA Lanús vs. CD Riestra end in a draw?,8.9474,,2026-03-08T20:00:00Z,54658265773821082920432560750387644047370987296510388112552800903937521940358,YES,
arg,CA Lanús vs. CD Riestra,203637,1360745,Will CA Lanús vs. CD Riestra end in a draw?,8.9474,,2026-03-08T20:00:00Z,102593502900130731001024689479885244530938403824324181552075679864686283343286,NO,
arg,CA Lanús vs. CD Riestra,203637,1360746,Will CD Riestra win on 2026-03-08?,9.8766,,2026-03-08T20:00:00Z,44625069099399675940024511308674829873002978925321864715062480849007933194680,YES,
arg,CA Lanús vs. CD Riestra,203637,1360746,Will CD Riestra win on 2026-03-08?,9.8766,,2026-03-08T20:00:00Z,71980052404815526585095150158602026032005049258515532101729304558817272081378,NO,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360747,Will CA Central Córdoba win on 2026-03-08?,8.0014,,2026-03-08T22:15:00Z,12043021577916758951574800897367015375912343418352902649278329262947444033939,YES,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360747,Will CA Central Córdoba win on 2026-03-08?,8.0014,,2026-03-08T22:15:00Z,32568763918425322175451037731112872789622291721267760926518329897244525753839,NO,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360748,Will CA Central Córdoba vs. CA Boca Juniors end in a draw?,9.8176,,2026-03-08T22:15:00Z,38051629900601322445289080975970984876798358188757945657970878548768415424988,YES,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360748,Will CA Central Córdoba vs. CA Boca Juniors end in a draw?,9.8176,,2026-03-08T22:15:00Z,110845804002726169163827810527187754601145122148473148503294304615271977079525,NO,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360749,Will CA Boca Juniors win on 2026-03-08?,13.0735,,2026-03-08T22:15:00Z,26049454477524590198476142765926972821232001043321423039628854377681544830171,YES,
arg,CA Central Córdoba vs. CA Boca Juniors,203638,1360749,Will CA Boca Juniors win on 2026-03-08?,13.0735,,2026-03-08T22:15:00Z,18035201424238647530375335547034391513637378908463723200985354746375066841684,NO,
arg,CA River Plate vs. CA Tucumán,203639,1360750,Will CA River Plate win on 2026-03-08?,7.2877,,2026-03-09T00:15:00Z,85346365251112466997013078139439871968799037888586018713457551790117704568908,YES,
arg,CA River Plate vs. CA Tucumán,203639,1360750,Will CA River Plate win on 2026-03-08?,7.2877,,2026-03-09T00:15:00Z,100223828145771557365481497973228524653584015683453730224651209016438239024987,NO,
arg,CA River Plate vs. CA Tucumán,203639,1360751,Will CA River Plate vs. CA Tucumán end in a draw?,8.7247,,2026-03-09T00:15:00Z,82999600980921462628580971002937895558648478531647285143813609206492762217439,YES,
arg,CA River Plate vs. CA Tucumán,203639,1360751,Will CA River Plate vs. CA Tucumán end in a draw?,8.7247,,2026-03-09T00:15:00Z,80786192619605684341845983066755513414813346302253544477140978232785980755458,NO,
arg,CA River Plate vs. CA Tucumán,203639,1360752,Will CA Tucumán win on 2026-03-08?,8.8243,,2026-03-09T00:15:00Z,81878439163394137496622683428821623838640216030161814015767339468078473282943,YES,
arg,CA River Plate vs. CA Tucumán,203639,1360752,Will CA Tucumán win on 2026-03-08?,8.8243,,2026-03-09T00:15:00Z,27837882864951184845022766194758267407511948013144482101166968206649099986830,NO,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373754,Will CA Central Córdoba win on 2026-03-12?,107926.4047,848.4034049999999,2026-03-12T20:00:00Z,10134821359325892765572959226246854431327340180241263127698464411136743938616,YES,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373754,Will CA Central Córdoba win on 2026-03-12?,107926.4047,848.4034049999999,2026-03-12T20:00:00Z,76570110685883964527178767008936239713532352657073491991352404730651215205779,NO,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373751,Will CSyD Defensa y Justicia win on 2026-03-12?,102617.5686,1302.0927079999997,2026-03-12T20:00:00Z,78408313228513610975644547370440872089416318292636574038901830123980503951124,YES,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373751,Will CSyD Defensa y Justicia win on 2026-03-12?,102617.5686,1302.0927079999997,2026-03-12T20:00:00Z,95802828391771381983814740368100314590586565562522415055463689311486041576048,NO,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373752,Will CSyD Defensa y Justicia vs. CA Central Córdoba end in a draw?,114426.2811,301.29007799999994,2026-03-12T20:00:00Z,5022929609543981131795655015820536529563323442865219539289636792511293393093,YES,
arg,CSyD Defensa y Justicia vs. CA Central Córdoba,208025,1373752,Will CSyD Defensa y Justicia vs. CA Central Córdoba end in a draw?,114426.2811,301.29007799999994,2026-03-12T20:00:00Z,51995403093614693655390813480209718798152126123482820149763755964894634221662,NO,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373755,Will CD Riestra win on 2026-03-12?,97871.9409,519.945133,2026-03-12T20:00:00Z,11532544892032100386432513167430301771632666198990964038213876957979372376913,YES,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373755,Will CD Riestra win on 2026-03-12?,97871.9409,519.945133,2026-03-12T20:00:00Z,76835045055619739749057000101397699159805212177347060622288046015774800156236,NO,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373757,Will CD Riestra vs. CA Gimnasia y Esgrima de Mendoza end in a draw?,108596.4066,916.040406,2026-03-12T20:00:00Z,10973618387414012219256133862827908195680041211515311920438822427144033256373,YES,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373757,Will CD Riestra vs. CA Gimnasia y Esgrima de Mendoza end in a draw?,108596.4066,916.040406,2026-03-12T20:00:00Z,69775755067725063766306621739376341088545418985712163475816966054890985193658,NO,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373759,Will CA Gimnasia y Esgrima de Mendoza win on 2026-03-12?,107222.7358,594.667612,2026-03-12T20:00:00Z,62204059410957277823354515957684591545194851106108908383605625105752093808430,YES,
arg,CD Riestra vs. CA Gimnasia y Esgrima de Mendoza,208027,1373759,Will CA Gimnasia y Esgrima de Mendoza win on 2026-03-12?,107222.7358,594.667612,2026-03-12T20:00:00Z,30765048964173261199710287856062313779001280665049988002466660193002403288791,NO,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373763,Will CA Talleres win on 2026-03-12?,149410.7494,104.694205,2026-03-12T22:15:00Z,70446279315988619630877612631352910014134955617131022191829351393200643525196,YES,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373763,Will CA Talleres win on 2026-03-12?,149410.7494,104.694205,2026-03-12T22:15:00Z,94640670175244713821780555903441887805384967606195557339431721989342678185546,NO,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373764,Will CA Talleres vs. Instituto AC Córdoba end in a draw?,95681.2121,200.73931300000004,2026-03-12T22:15:00Z,78535802997796404030129967451516327816926704674655910943251574612282133072498,YES,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373764,Will CA Talleres vs. Instituto AC Córdoba end in a draw?,95681.2121,200.73931300000004,2026-03-12T22:15:00Z,28117801736759923526827894665775126951296841786621223123647360124451850599770,NO,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373765,Will Instituto AC Córdoba win on 2026-03-12?,154070.7469,385.355093,2026-03-12T22:15:00Z,47748977361216709788702293629335024456184791176299742811808587710496242839720,YES,
arg,CA Talleres vs. Instituto AC Córdoba,208028,1373765,Will Instituto AC Córdoba win on 2026-03-12?,154070.7469,385.355093,2026-03-12T22:15:00Z,62006475553576317798066922296221696557655711125254882707413337267550781725628,NO,
arg,AA Estudiantes vs. CA Belgrano,208029,1373766,Will AA Estudiantes win on 2026-03-12?,109551.6627,1203.2717469999998,2026-03-12T22:15:00Z,61858965347232170049613874563822671910755372075324637876458753275929567602637,YES,
arg,AA Estudiantes vs. CA Belgrano,208029,1373766,Will AA Estudiantes win on 2026-03-12?,109551.6627,1203.2717469999998,2026-03-12T22:15:00Z,106268885842191455004943251665492641447295751807746353474085256201526122369113,NO,
arg,AA Estudiantes vs. CA Belgrano,208029,1373767,Will AA Estudiantes vs. CA Belgrano end in a draw?,107280.85,8276.978056,2026-03-12T22:15:00Z,29382498478954635623604812825859320434259899933231323458177487426243821260861,YES,
arg,AA Estudiantes vs. CA Belgrano,208029,1373767,Will AA Estudiantes vs. CA Belgrano end in a draw?,107280.85,8276.978056,2026-03-12T22:15:00Z,42649603773671468869812955311761404384871321685784718487274417016106275373664,NO,
arg,AA Estudiantes vs. CA Belgrano,208029,1373768,Will CA Belgrano win on 2026-03-12?,101975.2658,2694.063762999999,2026-03-12T22:15:00Z,60522714199630490766689013677542924229462129836722675903956228190939891197038,YES,
arg,AA Estudiantes vs. CA Belgrano,208029,1373768,Will CA Belgrano win on 2026-03-12?,101975.2658,2694.063762999999,2026-03-12T22:15:00Z,53479934830231340422141410439762612330985590626442613353463943938659899223948,NO,
arg,CA Huracán vs. CA River Plate,208030,1373769,Will CA Huracán win on 2026-03-12?,156132.1195,21642.944727999988,2026-03-13T00:30:00Z,43549573378669605933931315415769247288060757890498878592231529522209988454711,YES,
arg,CA Huracán vs. CA River Plate,208030,1373769,Will CA Huracán win on 2026-03-12?,156132.1195,21642.944727999988,2026-03-13T00:30:00Z,115483831247419410499047486780949026529121941134740330799277758436083700942574,NO,
arg,CA Huracán vs. CA River Plate,208030,1373770,Will CA Huracán vs. CA River Plate end in a draw?,153718.3251,4377.3350199999995,2026-03-13T00:30:00Z,105030006346516415700251660231718429095017769194724048589094342805521523529749,YES,
arg,CA Huracán vs. CA River Plate,208030,1373770,Will CA Huracán vs. CA River Plate end in a draw?,153718.3251,4377.3350199999995,2026-03-13T00:30:00Z,90452202634909916673000659088219576511140458545191805621279888216802002470932,NO,
arg,CA Huracán vs. CA River Plate,208030,1373771,Will CA River Plate win on 2026-03-12?,159862.3556,29047.53196600001,2026-03-13T00:30:00Z,3439383248370976752352512843996577261620140377819331870379257876119182893478,YES,
arg,CA Huracán vs. CA River Plate,208030,1373771,Will CA River Plate win on 2026-03-12?,159862.3556,29047.53196600001,2026-03-13T00:30:00Z,59488173839628597150620847024985159460543014143608870758136345582525550055559,NO,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378221,Will CA Lanús win on 2026-03-13?,68070.8805,,2026-03-13T23:00:00Z,85356894083449811751708212043777338695277311988166917185185788976790198076746,YES,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378221,Will CA Lanús win on 2026-03-13?,68070.8805,,2026-03-13T23:00:00Z,97736225807976482922174335707427978209760597449311065437135706122973637447191,NO,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378219,Will Estudiantes de La Plata win on 2026-03-13?,68261.7344,20.40408,2026-03-13T23:00:00Z,40331493845153893694472390775544308230445640136559169159693653229946993398945,YES,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378219,Will Estudiantes de La Plata win on 2026-03-13?,68261.7344,20.40408,2026-03-13T23:00:00Z,80180891243712760096605419672941864935468592237876562984785036592735877681675,NO,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378220,Will Estudiantes de La Plata vs. CA Lanús end in a draw?,69539.1365,9,2026-03-13T23:00:00Z,73511664631241037263104713489777436851782396081519493147523863033698711201486,YES,
arg,Estudiantes de La Plata vs. CA Lanús,209253,1378220,Will Estudiantes de La Plata vs. CA Lanús end in a draw?,69539.1365,9,2026-03-13T23:00:00Z,22728468841560586271013676504336012953314314091892050539359117089101551353794,NO,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382918,Will CA Platense win on 2026-03-14?,69073.9981,,2026-03-14T20:00:00Z,35408974288910824792101641362870466556850209823144853484348439859771456596362,YES,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382918,Will CA Platense win on 2026-03-14?,69073.9981,,2026-03-14T20:00:00Z,45775683562884016866343734916057584393879728484390321232124983857889122343758,NO,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382919,Will CA Platense vs. CA Vélez Sarsfield end in a draw?,69453.1128,,2026-03-14T20:00:00Z,65471941602096079447401186369802993805582643994277645047181916495434318764618,YES,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382919,Will CA Platense vs. CA Vélez Sarsfield end in a draw?,69453.1128,,2026-03-14T20:00:00Z,74782598716088159696660133772207692028744478940455520763139995307385199003841,NO,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382920,Will CA Vélez Sarsfield win on 2026-03-14?,71876.3625,34.375,2026-03-14T20:00:00Z,57892368672931933811245605480089590886657547082274052404715805872929400048597,YES,
arg,CA Platense vs. CA Vélez Sarsfield,210808,1382920,Will CA Vélez Sarsfield win on 2026-03-14?,71876.3625,34.375,2026-03-14T20:00:00Z,3525919782519574800211556729037998260388925213677361336170790609273359988114,NO,
arg,CA Rosario Central vs. CA Banfield,210810,1382925,Will CA Rosario Central win on 2026-03-14?,66526.5458,94.764614,2026-03-14T23:00:00Z,432935541202535021597381431842533773362089202744123953825667530882848983774,YES,
arg,CA Rosario Central vs. CA Banfield,210810,1382925,Will CA Rosario Central win on 2026-03-14?,66526.5458,94.764614,2026-03-14T23:00:00Z,22800976137667753671290907107272568073522436637895317561637813429399433130053,NO,
arg,CA Rosario Central vs. CA Banfield,210810,1382926,Will CA Rosario Central vs. CA Banfield end in a draw?,65539.4749,7.15,2026-03-14T23:00:00Z,53629733922512970823853824802844740577449866492664588227632922471882205412724,YES,
arg,CA Rosario Central vs. CA Banfield,210810,1382926,Will CA Rosario Central vs. CA Banfield end in a draw?,65539.4749,7.15,2026-03-14T23:00:00Z,90416958773949293040196371498765514397565471073874271173959309789584853427019,NO,
arg,CA Rosario Central vs. CA Banfield,210810,1382928,Will CA Banfield win on 2026-03-14?,84244.603,42.53,2026-03-14T23:00:00Z,111037161686092017854291720639701461242269547607904010937580167881757759934825,YES,
arg,CA Rosario Central vs. CA Banfield,210810,1382928,Will CA Banfield win on 2026-03-14?,84244.603,42.53,2026-03-14T23:00:00Z,2924179424995526252050962450984164893680916148488148440367209062027713219384,NO,
arg,CA Tigre vs. AA Argentinos Juniors,210811,1382929,Will CA Tigre win on 2026-03-15?,932.1497,73.52941,2026-03-15T18:15:00Z,25762735864832143481118418438121257625961572403379518829265577919557601473227,YES,
arg,CA Tigre vs. AA Argentinos Juniors,210811,1382929,Will CA Tigre win on 2026-03-15?,932.1497,73.52941,2026-03-15T18:15:00Z,28518637769174005735174397795618287876609067936545927590141662429243198234500,NO,
