user,user_address,timestamp,title,side,outcome,price,size,slug,eventSlug,proxyWallet,asset,conditionId,transactionHash
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 20:20:43,Juventus FC vs. Pisa SC: O/U 1.5,BUY,Over,0.69,20.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,60214633820542604612518810605243954157871935583004906813922333334095822083548,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3,0xdb15ef3b555dda7d8a0a163bbb691e7d7a50b6a50fd1cb17313591f6ee5a8a4b
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 18:45:55,Atalanta BC vs. Udinese Calcio: O/U 4.5,SELL,Under,0.72,50.0,sea-ata-udi-2026-03-07-total-4pt5,sea-ata-udi-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,80117817580687229072541955670789891945680082834837184392977489488651778612340,0x7c40546282e1d97d2e72464364e852f76b4a4c3be76a52dfdb51eb40f8bde974,0x5874b7c5b000840ad97a1c09d553038d39a12a838888b3a26faf520fa2a6ceff
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 18:23:37,Atalanta BC vs. Udinese Calcio: O/U 4.5,BUY,Under,0.919696,100.0,sea-ata-udi-2026-03-07-total-4pt5,sea-ata-udi-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,80117817580687229072541955670789891945680082834837184392977489488651778612340,0x7c40546282e1d97d2e72464364e852f76b4a4c3be76a52dfdb51eb40f8bde974,0x17b0400f88c80bc8e7cc1b297aa78c0dc38aadcded0a181c0522a1ea15b3525b
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 18:08:01,Wrexham AFC vs. Chelsea FC: O/U 1.5,SELL,Over,0.93,10.0,efa-wre-cfc-2026-03-07-total-1pt5,efa-wre-cfc-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,108533980458950143564274845444705619251597943007324779393357342281956806606779,0xf62369798f2759544aeaeaba86bdfc25221677f9f915aa41daacb4ceafedfad7,0xbeaa535a749cb592927ed414c91ff7181aa78aabd16498afc901491213531fda
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 18:07:13,Wrexham AFC vs. Chelsea FC: O/U 1.5,SELL,Over,0.93,10.0,efa-wre-cfc-2026-03-07-total-1pt5,efa-wre-cfc-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,108533980458950143564274845444705619251597943007324779393357342281956806606779,0xf62369798f2759544aeaeaba86bdfc25221677f9f915aa41daacb4ceafedfad7,0x9f4bf6b32c27f21ee639ffcc850e41188be80df7e1a400367c90ef6d9bfec57e
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,07/03/2026 18:04:51,1. FC Köln vs. BV Borussia 09 Dortmund: O/U 1.5,SELL,Over,0.9,25.0,bun-koe-dor-2026-03-07-total-1pt5,bun-koe-dor-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,2527090775588481808396530389669428250455172285662462997849674823433736581570,0x42df11b8041a2e371cb239ecbce52ada1010ee4f362ec023a4e3f4984a8906ac,0x78c022effac53dee42575c95527bb487e508bc3784a91ee855d38f0b078a9766
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,06/03/2026 20:43:49,FC Bayern München vs. Borussia Mönchengladbach: O/U 1.5,SELL,Over,0.999,100.0,bun-bay-moe-2026-03-06-total-1pt5,bun-bay-moe-2026-03-06-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,59399010698453615740755190417274993468711227533620895236047595498616555198980,0x2ed15f1c76b527a39050a224bc4ed3d3fb898a2767cb2cb1eef8c27855404848,0x95d7a3ca415340522b1dac292ddc4ed02d69ab5349376f78a7373af2cc2fb447
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,06/03/2026 20:43:49,RC Celta de Vigo vs. Real Madrid CF: O/U 1.5,SELL,Over,0.999,50.0,lal-cel-rea-2026-03-07-total-1pt5,lal-cel-rea-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11036210062384267065811924744246487359092075987261826150763358431277287605714,0x3dbe27e0a3a0138801ead71e825267a774c0f5178c87dfd8b0136fa6da7333ed,0xc4b356643091ec83fda7f62cee76006291c4619ca091f88766daca28421e416c
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,06/03/2026 20:10:51,RC Celta de Vigo vs. Real Madrid CF: O/U 1.5,BUY,Over,0.74,50.0,lal-cel-rea-2026-03-07-total-1pt5,lal-cel-rea-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11036210062384267065811924744246487359092075987261826150763358431277287605714,0x3dbe27e0a3a0138801ead71e825267a774c0f5178c87dfd8b0136fa6da7333ed,0xe0e5dcc64932c62f6e1d2a7b1636efbbed78a2c794c2367ad8ae4ff06a2402ed
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,06/03/2026 19:35:39,FC Bayern München vs. Borussia Mönchengladbach: O/U 1.5,BUY,Over,0.89,50.0,bun-bay-moe-2026-03-06-total-1pt5,bun-bay-moe-2026-03-06-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,59399010698453615740755190417274993468711227533620895236047595498616555198980,0x2ed15f1c76b527a39050a224bc4ed3d3fb898a2767cb2cb1eef8c27855404848,0x0002434414f4540cc946e59e990fc8dc387364c3805425202c6e70843f00ede7
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,05/03/2026 20:55:39,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 1.5,SELL,Over,0.999,131.0,epl-tot-cry-2026-03-05-total-1pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11329644860264061549858625748726365250963416006565399049620040332153509690719,0xd01f38a34cca4898113633aa47c7b5d0ab174f3202e3765c2ce113572067a61b,0x47ee32d239f57cf9192313c520dc5a01b493605f9f5d7a84722b2b594054a17f
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,05/03/2026 20:39:13,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 1.5,BUY,Over,0.95,100.0,epl-tot-cry-2026-03-05-total-1pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11329644860264061549858625748726365250963416006565399049620040332153509690719,0xd01f38a34cca4898113633aa47c7b5d0ab174f3202e3765c2ce113572067a61b,0x2fd2213b4962695d2e76ea308b19397df788deab896597798aa58b9c60204bff
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,05/03/2026 20:37:09,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 4.5,BUY,Under,0.9,40.0,epl-tot-cry-2026-03-05-total-4pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,69027111660614200679636423173061523485302695022686303845388014831726454086227,0x288475fd985070c61dfd3744ef5f593bbbd7912ba6bd94ca354b8ee88d26e972,0x3440bb37f20631bfafd8232574e808a96310090cf0f22a5338227ec3aaa902af
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,05/03/2026 20:13:05,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 4.5,BUY,Under,0.92,65.0,epl-tot-cry-2026-03-05-total-4pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,69027111660614200679636423173061523485302695022686303845388014831726454086227,0x288475fd985070c61dfd3744ef5f593bbbd7912ba6bd94ca354b8ee88d26e972,0x31b7e21f34638668c37bb747e95e5b619423f390a82e1e65b5d59d843ef99bbd
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,04/03/2026 20:50:01,Will Brighton & Hove Albion FC vs. Arsenal FC end in a draw?,BUY,Yes,0.2,20.0,epl-bri-ars-2026-03-04-draw,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,53297714699452585057272236658743039927752514864837986646078900460791671281758,0xab88f9087c46f2bd895bf4cd221cd49ad0cce1d111601f7b081310e022db1a7e,0xa5339d16bad58b6a7cdf4bd1f8c7ea47e3c5c1a039ccf2bd53cc083953639d63
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,04/03/2026 20:49:39,Will Brighton & Hove Albion FC vs. Arsenal FC end in a draw?,BUY,Yes,0.2,20.0,epl-bri-ars-2026-03-04-draw,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,53297714699452585057272236658743039927752514864837986646078900460791671281758,0xab88f9087c46f2bd895bf4cd221cd49ad0cce1d111601f7b081310e022db1a7e,0x00cf06fbf4cdd0affab113fb27d3209a9bb136a8b0be1456135b235fc9a66c41
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,04/03/2026 19:43:55,Will Arsenal FC win on 2026-03-04?,BUY,Yes,0.75,50.0,epl-bri-ars-2026-03-04-ars,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,93618557835272116588300786632999976120161368723921655811865893276205011689753,0x281836f14d912b380d134c26cef68a1cadb6ae2b8881fffedb3143e4778a33fb,0xeb408c0b4c3e32fe7c36dc788f53c148e498e45a08e64b518496ade2bd81860c
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,04/03/2026 19:40:53,Brighton & Hove Albion FC vs. Arsenal FC: O/U 1.5,SELL,Over,0.91,20.0,epl-bri-ars-2026-03-04-total-1pt5,epl-bri-ars-2026-03-04-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,64896909707446695299301420894233626063304309889466718651728451346758670458220,0xeda9605926887e4fe736a5b6be7ebc00a8e6256bdfa30e77b67dc06d5cd6546a,0xa66795f68c7212a822a1ca61d86085f503437f2f7559280554e1390a8eb29368
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,04/03/2026 19:39:09,Brighton & Hove Albion FC vs. Arsenal FC: O/U 1.5,BUY,Over,0.74,20.0,epl-bri-ars-2026-03-04-total-1pt5,epl-bri-ars-2026-03-04-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,64896909707446695299301420894233626063304309889466718651728451346758670458220,0xeda9605926887e4fe736a5b6be7ebc00a8e6256bdfa30e77b67dc06d5cd6546a,0x19c0af761bc499e16f4499d6d8dcbf9c5334543350c7643cdbc60acc5d4aae89
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,03/03/2026 19:58:43,Everton FC vs. Burnley FC: O/U 1.5,BUY,Over,0.56,30.0,epl-eve-bur-2026-03-03-total-1pt5,epl-eve-bur-2026-03-03-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,111386798233318807489305576793571508410941998769106154829585873895830184235026,0x9a13bb6dcacebecd799a9ee8666b21a6a9420dad5c3475e9096a28197036c496,0xa70ba72666e19444022d2f8a52c7988ba1f6c688c8a721049a50b485d5edf3cd
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 20:50:45,Will Real Madrid CF vs. Getafe CF end in a draw?,SELL,Yes,0.31,26.0,lal-rea-get-2026-03-02-draw,lal-rea-get-2026-03-02,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,32868690878013685832205758132518830283138143872921440272669667958526597263096,0x81cf1c41da04ac514cc715bde470bd12eea3a5195a9c42a5bb8703027a91f0c5,0x1c4d68f0da89b198dde797329a156619a33d5771d15842eb392867299e8aefc4
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 20:33:51,Real Madrid CF vs. Getafe CF: O/U 1.5,BUY,Over,0.59,20.0,lal-rea-get-2026-03-02-total-1pt5,lal-rea-get-2026-03-02-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,9580244886596205500011010421811809283413293023596318914053176300130196637395,0xd353657cd891640bebd28b3dae1b662b234c61a64ddcba2f77fc739f37552f18,0xb2cf0630f521724459e4763e97074f0a40c6e8a8f0c1acaf210faf552623d06a
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 20:27:57,Real Madrid CF vs. Getafe CF: O/U 1.5,BUY,Over,0.62,20.0,lal-rea-get-2026-03-02-total-1pt5,lal-rea-get-2026-03-02-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,9580244886596205500011010421811809283413293023596318914053176300130196637395,0xd353657cd891640bebd28b3dae1b662b234c61a64ddcba2f77fc739f37552f18,0x8b1ee75744d5c6d7b07e187584a2522bc8de6dbd3d941b773d8a5a0b79e74634
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 20:26:53,Real Madrid CF vs. Getafe CF: O/U 1.5,BUY,Over,0.64,20.0,lal-rea-get-2026-03-02-total-1pt5,lal-rea-get-2026-03-02-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,9580244886596205500011010421811809283413293023596318914053176300130196637395,0xd353657cd891640bebd28b3dae1b662b234c61a64ddcba2f77fc739f37552f18,0x2692f587000073846555b22299c39041e62e4021e232d5cb67be485a137eabaf
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 20:07:55,Real Madrid CF vs. Getafe CF: O/U 1.5,BUY,Over,0.71,20.0,lal-rea-get-2026-03-02-total-1pt5,lal-rea-get-2026-03-02-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,9580244886596205500011010421811809283413293023596318914053176300130196637395,0xd353657cd891640bebd28b3dae1b662b234c61a64ddcba2f77fc739f37552f18,0xec82739ba0023e3044daccdfdc0a72de10f03e18384fc80bdb2e0f7aff57aa87
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 19:23:41,Will Real Madrid CF vs. Getafe CF end in a draw?,BUY,Yes,0.2,26.0,lal-rea-get-2026-03-02-draw,lal-rea-get-2026-03-02,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,32868690878013685832205758132518830283138143872921440272669667958526597263096,0x81cf1c41da04ac514cc715bde470bd12eea3a5195a9c42a5bb8703027a91f0c5,0x6a54361ab7e65f96c7f362b6f842fe9a0387b7178ca1f895ca4e815979412ba3
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,02/03/2026 19:23:35,Will Real Madrid CF win on 2026-03-02?,BUY,Yes,0.72,26.0,lal-rea-get-2026-03-02-rea,lal-rea-get-2026-03-02,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,57146409548756985066854845750824719170811081755228573533640924776395483564848,0xdae2189b657c0485b0bd5c5b78a505eded81078ce4403ebda198a2998e02a054,0x49bdfbcb9afba8f7744503fe1078c4be9a944a080d3c105d37ba40fe1aec8aa7
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,28/02/2026 03:09:49,Club Tijuana vs. Pumas de la UNAM: O/U 4.5,BUY,Under,0.84,11.9,mex-tij-pum-2026-02-27-total-4pt5,mex-tij-pum-2026-02-27-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,106258183468068108543584839734889290581772805148087118523736361655680832538315,0x2f37014d9d62949fc39fb1145a34c1bd053100b6261159272c5e87bde1075731,0x755a9016cef0f4eedeb2454e9ccc2032a2b0a88fb63e1c0a3748546d7f82d2a8
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,28/02/2026 03:01:07,Mazatlán FC vs. CF Pachuca: O/U 4.5,SELL,Under,0.999,75.0,mex-maz-pac-2026-02-27-total-4pt5,mex-maz-pac-2026-02-27-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,32462527586733618962759436169580531111935852448752476284438324400861726189701,0x42704b3b80230ccda9c7888d7a2d7362cb7542fcf40a3a8ad4c4f079d30feb68,0xa36e9900aa051b98ea9eb4cc2558dad3a8a5901e925d56fc3ae05f3fbfa5aabd
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,27/02/2026 19:42:03,FC Augsburg vs. 1. FC Köln: O/U 3.5,BUY,Under,0.74,50.0,bun-aug-koe-2026-02-27-total-3pt5,bun-aug-koe-2026-02-27-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,61875866463851797340632464068521176856314344184659235895971659111477624713418,0x50ff9844df414f9665e8ed503dfcf2bbf9b11a1304d52ff98cfd466d17a5b538,0x80b64946509c46e4113cd6c7d46b366d3f02786ccd7007c8e9de6cf545f2689d
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,27/02/2026 19:35:17,FC Augsburg vs. 1. FC Köln: O/U 4.5,BUY,Under,0.86,5.0,bun-aug-koe-2026-02-27-total-4pt5,bun-aug-koe-2026-02-27-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,18749944934447775519315523084346769047214777626174212419941839455428759690165,0x478cf777ddb21cb501134be1928f3015200640e23c0d6b006eba7067b9dadda1,0xf8673e8ad31d64de957ae837f9832fd93d2bec309c35424c1cc3dbfc43e0475c
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 23:46:34,CA River Plate vs. CA Banfield: O/U 2.5,SELL,Over,0.992,25.0,arg-riv-ban-2026-02-26-total-2pt5,arg-riv-ban-2026-02-26-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,15273588704982511070892882301222706987233334037408459479477134755701679447572,0x354f6eeed67b27572e6f3c8ac5d194bf28f4221ac5dddb7f31a29383daa7cb4d,0x162cdaa61684ba0f7f3aa9793eade75b826b01f0efa68e440457d777af1df746
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 23:20:58,CA River Plate vs. CA Banfield: O/U 2.5,BUY,Over,0.76,25.0,arg-riv-ban-2026-02-26-total-2pt5,arg-riv-ban-2026-02-26-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,15273588704982511070892882301222706987233334037408459479477134755701679447572,0x354f6eeed67b27572e6f3c8ac5d194bf28f4221ac5dddb7f31a29383daa7cb4d,0xfa88bc82f16f783e7f6c7ca90a1cb90205aec9163a9d228cf5d3cff3137a544e
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 22:48:34,CA River Plate vs. CA Banfield: O/U 3.5,BUY,Under,0.66,25.0,arg-riv-ban-2026-02-26-total-3pt5,arg-riv-ban-2026-02-26-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11512318629709621153975632482862879721634260327646449929488183548528870718658,0x928ee0f54e039d7b73fea3b53d50d05b0258b49bdc6b953e24cc8b651d687e6f,0x49f7238133b87af500377dbd77e261c8fe50e2e7b673cd1c8381accb320725ee
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 21:44:34,Club Guaraní vs. CA Juventud: O/U 4.5,BUY,Under,0.92,40.0,lib-gua-juv-2026-02-26-total-4pt5,lib-gua-juv-2026-02-26-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,90815158553642736021004480730106031405877302002853836038484443773730409645098,0xe11c1cfe7fa7d32d2fb6c6c45ecfeaa705e9e3ec2bc1ea4d71fe3bb8223db6e9,0x53e1bfcb35ec1b0e4c63ea4f61519735aee7df329894f51218a69d6846547601
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 21:39:56,CA River Plate vs. CA Banfield: O/U 3.5,BUY,Under,0.8,49.0,arg-riv-ban-2026-02-26-total-3pt5,arg-riv-ban-2026-02-26-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11512318629709621153975632482862879721634260327646449929488183548528870718658,0x928ee0f54e039d7b73fea3b53d50d05b0258b49bdc6b953e24cc8b651d687e6f,0xc90f40d805462d7687ab22a387cf8d504e55e95be7ab78260c1e3d2d4febe1e1
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 00:50:58,Botafogo FR vs. CA Nacional Potosí: O/U 4.5,BUY,Under,0.69,79.45,lib-bot-nap-2026-02-25-total-4pt5,lib-bot-nap-2026-02-25-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,82596029113704657277012767835817977409703578158781216482989502644294655481533,0x422aa681739900c3e8333ecb0389e28215905498c0d94b6e9d5db937c470300e,0x945ce0db6bc13ca08639f70d5cbe4fe6d400747aa5b1892969c8c01d7f1636de
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 00:46:56,Botafogo FR vs. CA Nacional Potosí: O/U 4.5,SELL,Over,0.36,50.0,lib-bot-nap-2026-02-25-total-4pt5,lib-bot-nap-2026-02-25-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,71012511610093987843675994350337915139133673228409708684288339636952683277906,0x422aa681739900c3e8333ecb0389e28215905498c0d94b6e9d5db937c470300e,0xb35e65f939c1fd0ba387d5aae16f7b637cc482aee3cc7e2e0a1971c4af6e683c
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,26/02/2026 00:43:54,Botafogo FR vs. CA Nacional Potosí: O/U 4.5,BUY,Over,0.9,50.0,lib-bot-nap-2026-02-25-total-4pt5,lib-bot-nap-2026-02-25-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,71012511610093987843675994350337915139133673228409708684288339636952683277906,0x422aa681739900c3e8333ecb0389e28215905498c0d94b6e9d5db937c470300e,0x8e01018343d0793f2a6d30c579a7f662fa062776c1d0f41edae13bfb8cf594db
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,25/02/2026 23:53:42,Will CA Vélez Sarsfield win on 2026-02-25?,BUY,Yes,0.31,30.0,arg-vel-rie-2026-02-25-vel,arg-vel-rie-2026-02-25,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,30666572049066568892915609984478523890939076205871430221238593759665902085969,0x13b8bad17a0bd4314e90338bded9e3a8e577044c15dcf5e19d84d43fd441ba5d,0x2f62c7507d89c437c177235f71cecd4cfef4d509738ba383da42ef3d2f6cf994
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,25/02/2026 23:53:18,Will CA Vélez Sarsfield vs. CD Riestra end in a draw?,BUY,Yes,0.58,30.0,arg-vel-rie-2026-02-25-draw,arg-vel-rie-2026-02-25,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,59978200588591568351672305100829213695897003105442082107692655437892669434864,0x1bd52e1c72a0d46a57a4448513a6e513d5d37c243e3813618fe165364d76c36c,0xee79c06fb39e3a8ee556863711cc47fcc77620840deb22aab62a5054a7a84895
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,25/02/2026 01:12:10,CA Gimnasia y Esgrima de Mendoza vs. CA Independiente: O/U 1.5,SELL,Under,0.14,30.0,arg-gye-ind-2026-02-24-total-1pt5,arg-gye-ind-2026-02-24-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,57328362766676360493381712157696415329644600226513288567156815905213153876444,0x131867ad1da8afe1bd7ec81ff7df72340c3ef1404681d366e44e7d2780728f36,0x2e4d293696f4fdf1b4d732455607d395d6e463e4d2b2d406d373c4a2dded13f2
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,25/02/2026 01:01:58,CA Gimnasia y Esgrima de Mendoza vs. CA Independiente: O/U 1.5,BUY,Under,0.44,30.0,arg-gye-ind-2026-02-24-total-1pt5,arg-gye-ind-2026-02-24-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,57328362766676360493381712157696415329644600226513288567156815905213153876444,0x131867ad1da8afe1bd7ec81ff7df72340c3ef1404681d366e44e7d2780728f36,0xa7db5c787c503346d9ac1f3168aba76d120f4b91a309cfc4933d5e7b6f3e8edf
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,24/02/2026 23:23:30,CA Belgrano vs. CA Tucumán: O/U 4.5,BUY,Under,0.92,50.0,arg-bel-cat-2026-02-24-total-4pt5,arg-bel-cat-2026-02-24-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,56622368299328873054141111294886003701117253424697131894476497802655758507521,0x9ee02bfd67b25b9f21429392e4a451f03b9f465a6059757e2522bf302936f9d4,0xb2dfcd2ac4459979752cd982dcfdf0521f4516458c6fb658e8d4590027f50db1
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 21:51:52,Everton FC vs. Manchester United FC: O/U 1.5,SELL,Over,0.1,18.0,epl-eve-mun-2026-02-23-total-1pt5,epl-eve-mun-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,102479969031513406741588920298124444908655951491754879220714298152404630114167,0x799ca3f3f587a0d8b28d35560a2372ee49810a694e3d8f92e33ef091f81c84ff,0x535f801b5f6bbc9e000b0df5501706f47f62747a9d299be09593171f75e0c85e
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 21:36:10,Bologna FC 1909 vs. Udinese Calcio: O/U 3.5,SELL,Under,0.994,14.37,sea-bol-udi-2026-02-23-total-3pt5,sea-bol-udi-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,99570311340857762409497010846222199843317394367865152839062641747293198652755,0x8eeee958f491f1dac8c335a36c380a9345731ca5aa67b5abdb8859a74681b6dc,0x0fd4da5d47e470ab2147198eba741da5b2ec7b5cb211ddbe8d9e76fa44467b94
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 21:35:50,Bologna FC 1909 vs. Udinese Calcio: O/U 3.5,SELL,Under,0.995,5.63,sea-bol-udi-2026-02-23-total-3pt5,sea-bol-udi-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,99570311340857762409497010846222199843317394367865152839062641747293198652755,0x8eeee958f491f1dac8c335a36c380a9345731ca5aa67b5abdb8859a74681b6dc,0x500d195e29cbc1cf9354acd1833eed561f537b8bbff7dc0c81d1f8e269884c92
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 21:35:20,Bologna FC 1909 vs. Udinese Calcio: O/U 4.5,SELL,Under,0.998,40.0,sea-bol-udi-2026-02-23-total-4pt5,sea-bol-udi-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,1542863001247718179219611338009838896987471841545216988963585106663526544702,0xa9ecf3e47bf1d42e317b0ed5be397673f1239f3ace29cce6225daf7d4b7ffe5d,0xdfced97e71e6514b1332636075a68cb20dae2c7d726a188454e242f48b40c86f
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 19:32:46,Bologna FC 1909 vs. Udinese Calcio: O/U 4.5,BUY,Under,0.91,20.0,sea-bol-udi-2026-02-23-total-4pt5,sea-bol-udi-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,1542863001247718179219611338009838896987471841545216988963585106663526544702,0xa9ecf3e47bf1d42e317b0ed5be397673f1239f3ace29cce6225daf7d4b7ffe5d,0xbcdd9c39711c11a82817e32ec63f8f209401e40e571d501cd1c7ce896dfc55e7
user_S1,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,23/02/2026 19:32:38,Bologna FC 1909 vs. Udinese Calcio: O/U 4.5,BUY,Under,0.91,20.0,sea-bol-udi-2026-02-23-total-4pt5,sea-bol-udi-2026-02-23-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,1542863001247718179219611338009838896987471841545216988963585106663526544702,0xa9ecf3e47bf1d42e317b0ed5be397673f1239f3ace29cce6225daf7d4b7ffe5d,0x7ce6e398a4c35c5a9568055962965fb3c69a887223ff64e02205ec381d8241a8
